TV,Radio,Social Media,Influencer,Sales,ROI
13.0,3.220673901,2.446239991,Nano,45.23135362,2.423076137903256
61.0,17.07116687,3.800921079,Nano,222.5963753,2.718831055568784
31.0,9.170028162,1.012183081,Nano,110.5825006,2.6852006549016085
58.0,15.2413917,0.114189919,Macro,209.1489884,2.8511666567691405
16.0,7.327697332,3.236219566,Macro,58.13798394,2.188607356484285
54.0,14.05805349,1.497131726,Macro,195.7694205,2.8145913189943816
90.0,32.98908421,5.114303431,Macro,321.266614,2.5078697754685866
12.0,0.683476114,0.765877712,Micro,43.57911654,3.240238683865525
59.0,24.66295001,4.291873948,Micro,209.1876697,2.378353571600471
17.0,11.16675392,2.370877592,Macro,63.48794091,2.0790067129158962
60.0,23.53730258,4.940351212,Micro,213.9107918,2.417681557231137
17.0,5.114304619,0.260751503,Mega,61.81393577,2.7626270715460772
25.0,6.831105212,1.051652994,Micro,94.28890228,2.8674268043243236
32.0,4.01212603,0.427108804,Nano,112.2035442,3.0791959466532854
47.0,20.27755079,0.747904517,Macro,169.8875281,2.497411113726396
57.0,20.46156446,5.264913626,Micro,197.1858386,2.3835879776606888
48.0,13.68967669,3.947498786,Mega,173.0984379,2.6372011995441946
21.0,14.44136866,0.342016761,Micro,74.21648745,2.074048796021546
27.0,9.569824803,2.216601931,Mega,97.36011862,2.510159527911721
90.0,36.55151239,9.883176364,Mega,317.576616,2.32768234310711
23.0,1.119933449,2.024287502,Micro,84.37002181,3.227100243993803
18.0,2.609402156,0.055425098,Nano,62.00526615,3.000521871674388
12.0,2.433254458,2.478694936,Micro,42.77124819,2.5290548826484978
81.0,25.70916199,5.579523367,Nano,290.5860748,2.5878482224289847
60.0,20.65364197,3.097761704,Micro,210.8924638,2.518076767058055
93.0,29.30608808,2.303326934,Micro,327.771081,2.630387767755547
47.0,18.85597236,2.305723529,Micro,167.6367081,2.4593975533266237
10.0,8.939084838,1.008130201,Micro,34.10189493,1.7096068229738004
55.0,20.1870126,5.001959098,Mega,197.6712502,2.4650677769562934
78.0,37.59808506,5.780036656,Micro,277.0929501,2.282890410417957
80.0,26.98790612,3.081278114,Macro,284.7262777,2.586793748690735
95.0,33.32069261,3.488541517,Macro,340.9498167,2.5866914329499116
51.0,16.94974752,1.348300822,Mega,176.0068363,2.539852716073191
70.0,24.90507404,2.458070702,Micro,249.4106969,2.5616540792813005
83.0,31.8388312,3.84892856,Micro,292.0247067,2.460445013795077
70.0,20.74153565,4.51238522,Mega,243.5008161,2.5563337852761294
92.0,36.90254427,7.630973429,Nano,326.2296412,2.389374028428694
71.0,17.14796237,3.407461351,Macro,255.9716288,2.7958106510438
16.0,12.54786817,2.389338867,Mega,60.38358214,1.9518110367165011
89.0,26.70268754,3.575561714,Micro,315.9003207,2.648431903349774
61.0,20.19729211,1.344451932,Micro,214.7407046,2.6016012514920055
51.0,20.1474308,4.116821554,Nano,178.5935732,2.372887095988119
57.0,20.71769224,2.66330205,Micro,209.0289496,2.600477282550917
37.0,20.04563677,3.7938089,Mega,132.2091868,2.173083356431574
16.0,4.597245997,1.669253333,Micro,56.07567864,2.5183877271829775
17.0,6.151246864,1.483987622,Macro,60.76229385,2.466479216365109
43.0,13.99501231,0.845058595,Nano,152.4241128,2.635268429223583
36.0,7.083959569,1.081620709,Nano,124.1332061,2.8106322914505872
89.0,23.72064054,0.690473124,Mega,321.3230185,2.8332586474018315
33.0,16.10664487,0.423792124,Mega,116.4897309,2.35188175129792
98.0,34.41226462,1.939969763,Macro,352.3803252,2.622809563371041
16.0,8.303409472,2.058523812,Micro,52.87884782,2.0058789789933225
60.0,19.17142898,4.820069297,Macro,211.203686,2.5145840987793813
40.0,12.16897263,1.785034944,Micro,140.9139961,2.6117428979993935
62.0,16.08778914,5.060162938,Macro,215.7297595,2.594528838156191
26.0,10.81384681,2.310877745,Micro,95.28065047,2.4353053357873025
68.0,21.28876131,3.213254208,Nano,239.4136594,2.5881993820276534
85.0,24.74836655,2.607544268,Micro,306.4206717,2.7272323233297118
59.0,16.64673559,6.234787461,Mega,210.121506,2.5661650903724107
62.0,24.93153398,5.478962155,Nano,216.9365271,2.347531245618282
60.0,21.11999146,5.703028235,Macro,209.3268298,2.4109600257551835
77.0,28.85380575,6.217753837,Micro,279.7655483,2.4963117255704903
79.0,30.0181942,4.184199312,Micro,283.5943902,2.505197826669077
58.0,20.50407599,3.431358073,Mega,208.9592114,2.5502911382556617
100.0,34.36913284,5.77397264,Mega,358.8975626,2.560936275607356
80.0,23.9546322,3.203461356,Micro,283.78129,2.648248775083873
15.0,9.047571207,1.340007941,Micro,57.4053155,2.261157519799296
73.0,20.74650679,1.918559126,Macro,262.8661923,2.747776210501054
84.0,34.98456952,11.26042983,Macro,301.4931202,2.314815322696687
41.0,9.556845464,1.356011738,Micro,139.9053476,2.6950038033084796
96.0,29.649119,5.09171967,Macro,343.1144234,2.6243859752655205
97.0,28.72454528,6.334771996,Mega,348.1096475,2.6360097468356685
59.0,20.68293062,1.912705682,Nano,209.2848034,2.564901910016359
60.0,14.31611675,3.134427989,Macro,215.4557751,2.781849705848587
49.0,17.82159027,2.732126315,Mega,175.8979831,2.528951603686614
23.0,10.2124244,0.104238928,Micro,83.19717896,2.4971642010164743
76.0,24.45854148,4.009270923,Nano,266.413766,2.5501995291360133
38.0,8.062971378,2.409346229,Macro,132.3142815,2.7296875419237674
24.0,2.353887518,1.093828271,Nano,81.69957779,2.976552891251595
83.0,20.31568063,1.682342275,Macro,298.706397,2.8448763961037935
53.0,16.56332672,3.969570171,Micro,189.9324946,2.582959500175039
33.0,8.183954068,0.147169499,Nano,114.2039293,2.763146013073398
33.0,19.33747589,0.742523265,Nano,114.0368952,2.148396703379714
93.0,31.24781296,7.63806843,Macro,331.006228,2.509792742872763
61.0,22.69716459,6.146138462,Micro,216.0364765,2.4045918745324983
67.0,21.50116376,2.810213152,Mega,236.1821108,2.5865573249171026
49.0,8.283163563,1.257285088,Mega,177.4436895,3.031129647773358
90.0,20.40428624,2.217787717,Nano,322.2209951,2.8610820577059033
69.0,17.02750719,3.249834162,Nano,244.8532522,2.742613618326738
22.0,7.789761193,0.288511704,Mega,79.85053634,2.654758024619302
55.0,20.69486154,3.953574081,Nano,192.682492,2.419162291107166
68.0,16.67482871,1.329460183,Macro,242.9898876,2.825322908050662
77.0,27.15924867,6.883559609,Nano,275.9579113,2.4851488860642235
70.0,25.92397364,4.101003394,Macro,249.0485731,2.489863836862913
28.0,17.01736977,3.049292563,Micro,98.52768262,2.0498132767657586
32.0,11.95566454,3.206331913,Nano,115.6169326,2.4514851213989592
83.0,36.0042875,6.299889469,Nano,295.2811812,2.356515068711971
39.0,16.43039265,0.629930468,Micro,140.2820132,2.502340432550198
94.0,37.63339784,3.593898692,Mega,337.8500686,2.4983866221125823
39.0,14.85751537,4.283919463,Mega,142.9248859,2.4582277047431664
48.0,17.88145952,0.076059762,Macro,169.2278032,2.565709035788173
83.0,29.04890683,1.976047337,Nano,287.2446931,2.5191388604226392
98.0,34.76307368,3.207630038,Micro,347.2449302,2.5538216741172257
73.0,26.57564178,2.874401986,Nano,260.1839205,2.5396174656037287
47.0,13.39621739,4.181491721,Mega,164.7607918,2.5513570250192577
59.0,17.21377371,3.625658422,Micro,213.9776583,2.680099952943388
43.0,13.78107412,1.250244985,Mega,150.938614,2.600985404569152
66.0,23.44360429,3.951207434,Mega,237.7629107,2.5457828578597717
10.0,6.171299414,2.248700745,Mega,37.09921372,2.0140723886950322
54.0,13.81708859,2.491412135,Mega,193.0901217,2.74632682689736
24.0,13.022179,0.776760663,Macro,84.8192448,2.243958310900093
52.0,20.82910512,3.906481634,Nano,182.7487325,2.3815382175399056
77.0,27.59973089,5.084562862,Mega,277.7194554,2.531989274854004
61.0,20.21722551,6.875922114,Nano,216.6811536,2.4596822731870196
88.0,38.86435129,2.621418947,Nano,311.1146946,2.402694087779387
92.0,30.29945976,5.942147048,Nano,328.3491751,2.560395048633443
36.0,16.53025145,2.138833994,Mega,125.6101586,2.2976451422196944
84.0,26.01281569,3.027266611,Macro,303.1964247,2.6822027950462473
94.0,31.26698648,5.332790413,Mega,339.190205,2.5971729283879057
91.0,36.1004354,4.332061718,Micro,319.9056448,2.4339919868736035
21.0,11.1103027,1.609824309,Nano,84.62406262,2.5096009453764396
70.0,18.75537671,4.499500158,Micro,256.2428753,2.7477691666753845
84.0,30.18997846,3.43325727,Nano,302.0929048,2.568309764011625
24.0,10.79356441,2.557924297,Mega,79.26863682,2.1222350049234944
83.0,32.79010616,10.2437346,Mega,296.8122379,2.355020176408056
13.0,7.444383355,5.103530387,Nano,44.05096813,1.724249133406989
21.0,7.578230065,1.031606867,Nano,76.5992176,2.5869516868975913
100.0,31.73905151,6.53042334,Macro,353.251334,2.5548034689740486
76.0,23.59569776,4.519114653,Micro,267.7402836,2.5715868606470194
67.0,32.88272902,3.497704311,Nano,241.3945829,2.335012295093704
73.0,24.18800586,5.899739191,Nano,264.2218327,2.5630770424678806
25.0,12.01841398,4.143639285,Macro,86.43456078,2.0998602820791525
23.0,17.77730935,3.588287267,Nano,79.41889491,1.7901009107486745
11.0,8.572132356,3.802582991,Macro,40.67745075,1.7402329887718055
36.0,20.38097787,3.928353632,Nano,123.4259731,2.0465485195422355
97.0,38.17272809,5.546782045,Micro,347.7659391,2.4713413141245946
55.0,14.15724514,3.449239584,Micro,201.9961016,2.7820669512902394
11.0,2.608126516,2.573891358,Micro,42.18314566,2.6067914390192697
46.0,24.51757273,1.461142201,Macro,162.7823996,2.261535229630675
32.0,3.117856352,1.381985223,Macro,113.4593656,3.108489261983872
74.0,25.11653866,5.846600188,Mega,261.9747959,2.4958742542881924
14.0,12.39563737,1.908127571,Nano,58.53156501,2.0679780634134968
64.0,22.46616939,7.150085369,Nano,233.0154686,2.4890492489777643
66.0,22.33069931,4.741691262,Macro,236.0814972,2.536536299853278
19.0,3.562325119,1.729921479,Nano,62.19423217,2.5602503218092845
50.0,22.48656303,4.686640068,Macro,170.8145171,2.2133915691316792
47.0,20.82015775,3.598794638,Mega,165.7856483,2.3213116792771067
46.0,19.46702048,1.145521306,Micro,162.1521711,2.434258876067684
50.0,16.68128451,1.258518049,Nano,174.8039768,2.572924415672204
89.0,31.55684861,6.639293117,Micro,316.1769362,2.4857431358146687
97.0,34.46795513,4.088163909,Nano,347.5891327,2.564171467611855
53.0,5.856616799,2.762125352,Nano,190.619282,3.0935276402247442
45.0,15.44215432,1.161453302,Macro,160.9908055,2.6133340516003587
28.0,9.812923503,0.369971776,Mega,101.4386575,2.656651800728943
53.0,24.63674178,3.396340616,Macro,186.8078147,2.305327764617051
78.0,30.78263387,4.327262063,Nano,273.6113122,2.41898650814843
93.0,23.77163648,3.688207002,Nano,334.8717431,2.779945029150225
100.0,32.57274847,5.430991677,Micro,355.3297239,2.574783288637734
10.0,4.693662632,2.156240536,Macro,34.56679012,2.0514533392480563
45.0,12.90064612,0.843237641,Macro,164.3390498,2.797551664588859
65.0,24.95557114,3.886572721,Micro,231.3658464,2.465479121435052
53.0,19.89061645,3.079466745,Nano,188.1511842,2.4766483895647915
43.0,6.89825317,0.646096057,Nano,154.3991126,3.054725502678396
28.0,7.191053729,0.032587652,Nano,98.73333034,2.803041550191849
70.0,20.91279178,4.007210363,Mega,247.9036965,2.611711872135498
16.0,8.511221137,2.605974425,Mega,56.43314187,2.0810832647119737
80.0,21.66131793,4.286278224,Micro,284.9795608,2.689816202962909
52.0,14.68622497,3.854732763,Mega,183.9145347,2.6072021221504103
81.0,24.53215154,5.363193035,Nano,284.4296988,2.564847964448466
79.0,29.27454206,1.791240836,Nano,278.7830371,2.5328765195212317
96.0,27.98283498,3.500553519,Nano,348.4377445,2.733201153519176
40.0,19.94695027,4.409942415,Nano,144.8765937,2.2511433920389874
69.0,27.08276724,3.996892883,Mega,243.8078034,2.4361374039475665
13.0,1.067301036,0.825314156,Macro,45.40662239,3.0489354491876948
14.0,3.047946161,0.998475322,Mega,46.48788091,2.5760165777903548
70.0,22.02797304,5.556095046,Macro,247.9725884,2.5411175539583355
67.0,18.27604405,2.348785403,Micro,237.759577,2.7133813381916934
30.0,22.46689109,4.616527829,Micro,104.4446664,1.8296848433028243
56.0,16.76213505,5.647998207,Mega,196.4379226,2.5052619405217396
50.0,24.05831736,4.741096535,Nano,173.2842591,2.1990551773760756
45.0,13.48532605,5.942775544,Nano,157.8814771,2.450506428001024
96.0,31.0321785,2.172376019,Mega,339.2103946,2.6253749015489842
82.0,26.53276921,4.872160564,Mega,295.9333467,2.6095280627548854
19.0,13.68520147,2.216926901,Macro,61.63307421,1.7658829729481655
33.0,16.58869133,2.016096817,Macro,121.0863531,2.3464170176433377
76.0,28.3134171,5.173771428,Micro,266.3278715,2.4325026067491904
67.0,13.8307792,2.90002924,Mega,236.3068542,2.8222210988125513
11.0,4.952002391,7.309016168,Macro,40.14105417,1.7256791257091744
55.0,10.29724464,1.36503372,Mega,188.667483,2.830198541686927
89.0,32.28081447,4.606427961,Mega,311.4335461,2.4739087145442853
66.0,30.51105176,2.625733254,Micro,232.9948515,2.350236105267048
22.0,1.551591041,0.486129113,Macro,80.97345703,3.368599705431116
88.0,26.71216178,5.834040145,Mega,308.0598456,2.5555334027999073
63.0,18.0716099,4.009603049,Macro,222.395167,2.6139162723656715
89.0,18.42630998,3.158669402,Macro,316.3148646,2.8603782029685565
98.0,32.98528869,3.891731352,Micro,351.0535774,2.602767893972478
47.0,7.903492524,1.551582154,Micro,173.5896069,3.0748273364280254
43.0,12.11627058,4.173004258,Macro,152.0483513,2.564516967283742
61.0,24.68551263,5.22238047,Macro,218.9860804,2.4088786235438557
51.0,30.89320729,7.389871572,Micro,175.9890313,1.9711353320601397
93.0,32.53845535,5.331902545,Macro,333.932421,2.5516276288318926
37.0,16.50000902,3.138409019,Macro,130.7588912,2.3086607240682855
21.0,7.771726602,2.075967643,Micro,73.39580202,2.3792962105067703
42.0,8.922966385,2.254832178,Nano,143.856228,2.705193368047622
88.0,20.72482281,4.321570987,Nano,314.8295426,2.7849587414999424
59.0,25.19640177,3.404124993,Macro,209.3645304,2.3899916831142813
35.0,7.868479803,0.06731754,Mega,121.8138666,2.837116675087433
72.0,22.66567386,5.289217664,Micro,257.1158759,2.5723190929406825
47.0,22.38166556,2.322283907,Mega,166.0603064,2.3159157568639257
80.0,32.20083678,5.583016234,Micro,282.61784,2.3994616644643774
26.0,4.545110873,2.852404636,Macro,93.01538817,2.7850990336372208
51.0,16.57349003,0.928129377,Macro,189.9203029,2.772493621962352
90.0,14.39599154,0.895646184,Nano,323.1347398,3.0689496980475326
78.0,28.11706363,4.28069051,Micro,278.7620332,2.5250697839966043
70.0,19.83350146,2.169126347,Nano,247.5921365,2.69114200758907
77.0,21.52322437,3.905081353,Nano,273.467668,2.6698446886307674
85.0,32.16505613,5.313501318,Mega,299.831784,2.448034907067695
50.0,29.05558455,6.136696879,Macro,177.3238903,2.0814548844754595
11.0,10.03259879,0.684486506,Nano,38.69555595,1.7818024574930968
73.0,23.16628697,4.273919017,Mega,257.6681116,2.565388123888854
26.0,13.89189629,2.39359741,Micro,90.67791735,2.1444213940914687
72.0,25.6542875,6.396459843,Mega,250.6669444,2.409083555869948
66.0,25.80615546,5.848905295,Micro,236.0313106,2.416990054331773
70.0,14.41461909,1.874666304,Mega,249.9984974,2.8972136721088577
79.0,28.54447728,4.952881046,Nano,277.361873,2.4654967647884503
76.0,27.79645954,3.915785408,Macro,270.3551046,2.5099755810541198
21.0,13.85032361,2.900443085,Mega,73.83086992,1.9557449128517626
49.0,10.81167265,3.056311578,Macro,174.5142338,2.7758840360953587
90.0,32.75641678,1.581845181,Macro,321.7478782,2.587681966319584
15.0,8.240898541,4.207676862,Nano,54.81334067,1.9969466489692271
27.0,11.58423742,2.547683061,Macro,95.49114899,2.3215825537275863
24.0,6.688832575,1.043337879,Mega,83.99009901,2.646843812078812
28.0,5.930538265,0.861035978,Macro,103.1628319,2.9651671171722325
75.0,22.71907633,3.566563314,Micro,265.7948897,2.62421100004126
58.0,15.69086872,3.143849286,Micro,204.4063412,2.6603382755180798
18.0,10.75229268,1.832885616,Nano,59.7933953,1.9549794583940654
25.0,5.717314068,0.126471551,Micro,91.03215459,2.9513937009704643
43.0,17.26923733,2.668721882,Micro,156.493122,2.4864664180303198
41.0,15.399307,1.168398986,Mega,150.2588494,2.610123971876554
61.0,11.51253111,2.793347914,Macro,220.165067,2.923610611195885
11.0,3.781891222,1.888196109,Nano,41.63749948,2.4977373335393476
46.0,15.73424826,3.670681166,Mega,160.4675811,2.4534478136170934
42.0,11.95627229,1.748785255,Micro,148.9220025,2.673401824954528
77.0,21.62079765,3.571579662,Nano,271.5474018,2.6572177782981603
78.0,15.73486797,0.509432226,Macro,281.9068631,2.991235146462098
32.0,7.801082015,1.758760771,Nano,113.3989396,2.728569984826795
75.0,25.26324859,2.504473175,Nano,267.235998,2.600388462547523
22.0,10.90658815,0.283125518,Mega,80.50988544,2.425748117183185
79.0,28.86285965,1.487848366,Nano,283.1115459,2.5890234369454257
49.0,7.870960618,4.867663371,Micro,176.1282464,2.8528048573188296
66.0,22.46543434,0.283374568,Mega,236.1719099,2.6611276568773303
47.0,9.721111207,0.881835115,Macro,167.9770283,2.916118688808204
96.0,38.09039458,4.942815974,Macro,345.7806832,2.487036599544682
42.0,16.05076847,1.614349914,Macro,147.5554217,2.473060067531333
33.0,12.52223274,0.056339938,Micro,119.0233823,2.6113889774668295
40.0,13.19401085,3.892134438,Micro,139.9381321,2.4513501725157854
69.0,21.85879116,3.273587772,Mega,246.7614496,2.6214300796355867
50.0,18.9396793,2.457398302,Micro,176.9729111,2.4787136538911025
17.0,10.32892552,0.22490442,Micro,63.35830561,2.2994373467487548
39.0,14.37870711,2.671230095,Micro,138.7518293,2.475503742181222
34.0,18.84526775,6.501071139,Micro,123.0024932,2.0726214203383457
23.0,15.98558312,6.713201271,Macro,82.14573955,1.7975475856679006
68.0,19.89609401,3.691370434,Nano,243.5681539,2.659404923792018
68.0,29.49996311,3.520463252,Mega,242.827857,2.4037500706029737
49.0,21.10940259,4.247449589,Macro,171.1891551,2.302264688234712
30.0,10.55302912,0.818136405,Macro,105.2992687,2.5452333131965834
29.0,4.952167506,0.015178191,Macro,104.9023676,3.08832984878371
43.0,16.40090079,5.537219727,Nano,151.1494622,2.3275921907907837
92.0,33.30626217,5.365256008,Macro,332.1394819,2.541789416172249
87.0,22.97221688,0.569872983,Nano,306.4455341,2.7722068081017133
74.0,19.7537397,4.996981078,Macro,257.8633264,2.611255131794923
83.0,29.62779345,4.967052169,Micro,296.5404942,2.5217133679546877
18.0,12.96311522,0.910273486,Macro,66.70886844,2.092933043779007
40.0,18.44826657,2.240236875,Mega,141.6144208,2.3334637165396654
47.0,17.60586851,2.785139037,Macro,163.3526701,2.4239535220789543
100.0,35.08319587,6.750893552,Mega,353.1287078,2.489730848479829
22.0,12.20577282,0.209628861,Macro,82.87350391,2.408035352257785
22.0,4.631875016,1.714052811,Micro,78.1091351,2.7555681216968195
97.0,32.81499473,6.469135436,Mega,347.1460055,2.547222520165489
59.0,18.73693928,4.166428183,Nano,210.6886426,2.5724051296813775
34.0,6.288521566,0.784940388,Mega,118.717563,2.8903714795932487
78.0,27.18067734,3.462775387,Mega,276.0140254,2.540549094049596
44.0,13.79194397,4.325957086,Macro,155.787445,2.507931568060483
20.0,12.91275537,0.141228007,Micro,66.20189021,2.002841517009576
22.0,8.539958592,1.726208762,Micro,81.24394386,2.517929785978386
56.0,12.41464256,0.67122054,Nano,196.5945084,2.845654661872495
81.0,32.46276288,7.394593343,Micro,282.4714683,2.337230245040258
34.0,14.41990991,3.449966023,Micro,119.9675456,2.3128558424732177
25.0,1.4394043,0.476601268,Mega,90.93193458,3.3783591829876682
95.0,30.79811267,4.432037098,Macro,338.1495517,2.5965535039497416
57.0,11.27077509,0.489079881,Nano,202.3643006,2.9430588631309464
