TV,Radio,Social Media,Sales,ROI,Influencer_Mega,Influencer_Micro,Influencer_Nano
68.0,21.28876131,3.213254208,239.4136594,2.5881993820276534,False,False,True
85.0,24.74836655,2.607544268,306.4206717,2.7272323233297118,False,True,False
59.0,16.64673559,6.234787461,210.121506,2.5661650903724107,True,False,False
62.0,24.93153398,5.478962155,216.9365271,2.347531245618282,False,False,True
60.0,21.11999146,5.703028235,209.3268298,2.4109600257551835,False,False,False
77.0,28.85380575,6.217753837,279.7655483,2.4963117255704903,False,True,False
79.0,30.0181942,4.184199312,283.5943902,2.505197826669077,False,True,False
58.0,20.50407599,3.431358073,208.9592114,2.5502911382556617,True,False,False
100.0,34.36913284,5.77397264,358.8975626,2.560936275607356,True,False,False
80.0,23.9546322,3.203461356,283.78129,2.648248775083873,False,True,False
15.0,9.047571207,1.340007941,57.4053155,2.261157519799296,False,True,False
73.0,20.74650679,1.918559126,262.8661923,2.747776210501054,False,False,False
84.0,34.98456952,11.26042983,301.4931202,2.314815322696687,False,False,False
41.0,9.556845464,1.356011738,139.9053476,2.6950038033084796,False,True,False
96.0,29.649119,5.09171967,343.1144234,2.6243859752655205,False,False,False
97.0,28.72454528,6.334771996,348.1096475,2.6360097468356685,True,False,False
59.0,20.68293062,1.912705682,209.2848034,2.564901910016359,False,False,True
60.0,14.31611675,3.134427989,215.4557751,2.781849705848587,False,False,False
49.0,17.82159027,2.732126315,175.8979831,2.528951603686614,True,False,False
23.0,10.2124244,0.104238928,83.19717896,2.4971642010164743,False,True,False
76.0,24.45854148,4.009270923,266.413766,2.5501995291360133,False,False,True
38.0,8.062971378,2.409346229,132.3142815,2.7296875419237674,False,False,False
24.0,2.353887518,1.093828271,81.69957779,2.976552891251595,False,False,True
83.0,20.31568063,1.682342275,298.706397,2.8448763961037935,False,False,False
53.0,16.56332672,3.969570171,189.9324946,2.582959500175039,False,True,False
33.0,8.183954068,0.147169499,114.2039293,2.763146013073398,False,False,True
33.0,19.33747589,0.742523265,114.0368952,2.148396703379714,False,False,True
93.0,31.24781296,7.63806843,331.006228,2.509792742872763,False,False,False
61.0,22.69716459,6.146138462,216.0364765,2.4045918745324983,False,True,False
67.0,21.50116376,2.810213152,236.1821108,2.5865573249171026,True,False,False
49.0,8.283163563,1.257285088,177.4436895,3.031129647773358,True,False,False
90.0,20.40428624,2.217787717,322.2209951,2.8610820577059033,False,False,True
69.0,17.02750719,3.249834162,244.8532522,2.742613618326738,False,False,True
22.0,7.789761193,0.288511704,79.85053634,2.654758024619302,True,False,False
55.0,20.69486154,3.953574081,192.682492,2.419162291107166,False,False,True
68.0,16.67482871,1.329460183,242.9898876,2.825322908050662,False,False,False
77.0,27.15924867,6.883559609,275.9579113,2.4851488860642235,False,False,True
70.0,25.92397364,4.101003394,249.0485731,2.489863836862913,False,False,False
28.0,17.01736977,3.049292563,98.52768262,2.0498132767657586,False,True,False
32.0,11.95566454,3.206331913,115.6169326,2.4514851213989592,False,False,True
83.0,36.0042875,6.299889469,295.2811812,2.356515068711971,False,False,True
39.0,16.43039265,0.629930468,140.2820132,2.502340432550198,False,True,False
94.0,37.63339784,3.593898692,337.8500686,2.4983866221125823,True,False,False
39.0,14.85751537,4.283919463,142.9248859,2.4582277047431664,True,False,False
48.0,17.88145952,0.076059762,169.2278032,2.565709035788173,False,False,False
83.0,29.04890683,1.976047337,287.2446931,2.5191388604226392,False,False,True
98.0,34.76307368,3.207630038,347.2449302,2.5538216741172257,False,True,False
73.0,26.57564178,2.874401986,260.1839205,2.5396174656037287,False,False,True
47.0,13.39621739,4.181491721,164.7607918,2.5513570250192577,True,False,False
59.0,17.21377371,3.625658422,213.9776583,2.680099952943388,False,True,False
43.0,13.78107412,1.250244985,150.938614,2.600985404569152,True,False,False
66.0,23.44360429,3.951207434,237.7629107,2.5457828578597717,True,False,False
10.0,6.171299414,2.248700745,37.09921372,2.0140723886950322,True,False,False
54.0,13.81708859,2.491412135,193.0901217,2.74632682689736,True,False,False
24.0,13.022179,0.776760663,84.8192448,2.243958310900093,False,False,False
52.0,20.82910512,3.906481634,182.7487325,2.3815382175399056,False,False,True
77.0,27.59973089,5.084562862,277.7194554,2.531989274854004,True,False,False
61.0,20.21722551,6.875922114,216.6811536,2.4596822731870196,False,False,True
88.0,38.86435129,2.621418947,311.1146946,2.402694087779387,False,False,True
92.0,30.29945976,5.942147048,328.3491751,2.560395048633443,False,False,True
36.0,16.53025145,2.138833994,125.6101586,2.2976451422196944,True,False,False
84.0,26.01281569,3.027266611,303.1964247,2.6822027950462473,False,False,False
94.0,31.26698648,5.332790413,339.190205,2.5971729283879057,True,False,False
91.0,36.1004354,4.332061718,319.9056448,2.4339919868736035,False,True,False
21.0,11.1103027,1.609824309,84.62406262,2.5096009453764396,False,False,True
70.0,18.75537671,4.499500158,256.2428753,2.7477691666753845,False,True,False
84.0,30.18997846,3.43325727,302.0929048,2.568309764011625,False,False,True
24.0,10.79356441,2.557924297,79.26863682,2.1222350049234944,True,False,False
83.0,32.79010616,10.2437346,296.8122379,2.355020176408056,True,False,False
13.0,7.444383355,5.103530387,44.05096813,1.724249133406989,False,False,True
21.0,7.578230065,1.031606867,76.5992176,2.5869516868975913,False,False,True
100.0,31.73905151,6.53042334,353.251334,2.5548034689740486,False,False,False
76.0,23.59569776,4.519114653,267.7402836,2.5715868606470194,False,True,False
67.0,32.88272902,3.497704311,241.3945829,2.335012295093704,False,False,True
73.0,24.18800586,5.899739191,264.2218327,2.5630770424678806,False,False,True
25.0,12.01841398,4.143639285,86.43456078,2.0998602820791525,False,False,False
23.0,17.77730935,3.588287267,79.41889491,1.7901009107486745,False,False,True
11.0,8.572132356,3.802582991,40.67745075,1.7402329887718055,False,False,False
36.0,20.38097787,3.928353632,123.4259731,2.0465485195422355,False,False,True
97.0,38.17272809,5.546782045,347.7659391,2.4713413141245946,False,True,False
55.0,14.15724514,3.449239584,201.9961016,2.7820669512902394,False,True,False
11.0,2.608126516,2.573891358,42.18314566,2.6067914390192697,False,True,False
46.0,24.51757273,1.461142201,162.7823996,2.261535229630675,False,False,False
32.0,3.117856352,1.381985223,113.4593656,3.108489261983872,False,False,False
74.0,25.11653866,5.846600188,261.9747959,2.4958742542881924,True,False,False
14.0,12.39563737,1.908127571,58.53156501,2.0679780634134968,False,False,True
64.0,22.46616939,7.150085369,233.0154686,2.4890492489777643,False,False,True
66.0,22.33069931,4.741691262,236.0814972,2.536536299853278,False,False,False
19.0,3.562325119,1.729921479,62.19423217,2.5602503218092845,False,False,True
50.0,22.48656303,4.686640068,170.8145171,2.2133915691316792,False,False,False
47.0,20.82015775,3.598794638,165.7856483,2.3213116792771067,True,False,False
46.0,19.46702048,1.145521306,162.1521711,2.434258876067684,False,True,False
50.0,16.68128451,1.258518049,174.8039768,2.572924415672204,False,False,True
89.0,31.55684861,6.639293117,316.1769362,2.4857431358146687,False,True,False
97.0,34.46795513,4.088163909,347.5891327,2.564171467611855,False,False,True
53.0,5.856616799,2.762125352,190.619282,3.0935276402247442,False,False,True
45.0,15.44215432,1.161453302,160.9908055,2.6133340516003587,False,False,False
28.0,9.812923503,0.369971776,101.4386575,2.656651800728943,True,False,False
53.0,24.63674178,3.396340616,186.8078147,2.305327764617051,False,False,False
78.0,30.78263387,4.327262063,273.6113122,2.41898650814843,False,False,True
93.0,23.77163648,3.688207002,334.8717431,2.779945029150225,False,False,True
100.0,32.57274847,5.430991677,355.3297239,2.574783288637734,False,True,False
10.0,4.693662632,2.156240536,34.56679012,2.0514533392480563,False,False,False
45.0,12.90064612,0.843237641,164.3390498,2.797551664588859,False,False,False
65.0,24.95557114,3.886572721,231.3658464,2.465479121435052,False,True,False
53.0,19.89061645,3.079466745,188.1511842,2.4766483895647915,False,False,True
43.0,6.89825317,0.646096057,154.3991126,3.054725502678396,False,False,True
28.0,7.191053729,0.032587652,98.73333034,2.803041550191849,False,False,True
70.0,20.91279178,4.007210363,247.9036965,2.611711872135498,True,False,False
16.0,8.511221137,2.605974425,56.43314187,2.0810832647119737,True,False,False
80.0,21.66131793,4.286278224,284.9795608,2.689816202962909,False,True,False
52.0,14.68622497,3.854732763,183.9145347,2.6072021221504103,True,False,False
81.0,24.53215154,5.363193035,284.4296988,2.564847964448466,False,False,True
79.0,29.27454206,1.791240836,278.7830371,2.5328765195212317,False,False,True
96.0,27.98283498,3.500553519,348.4377445,2.733201153519176,False,False,True
40.0,19.94695027,4.409942415,144.8765937,2.2511433920389874,False,False,True
69.0,27.08276724,3.996892883,243.8078034,2.4361374039475665,True,False,False
13.0,1.067301036,0.825314156,45.40662239,3.0489354491876948,False,False,False
14.0,3.047946161,0.998475322,46.48788091,2.5760165777903548,True,False,False
70.0,22.02797304,5.556095046,247.9725884,2.5411175539583355,False,False,False
67.0,18.27604405,2.348785403,237.759577,2.7133813381916934,False,True,False
30.0,22.46689109,4.616527829,104.4446664,1.8296848433028243,False,True,False
56.0,16.76213505,5.647998207,196.4379226,2.5052619405217396,True,False,False
50.0,24.05831736,4.741096535,173.2842591,2.1990551773760756,False,False,True
45.0,13.48532605,5.942775544,157.8814771,2.450506428001024,False,False,True
96.0,31.0321785,2.172376019,339.2103946,2.6253749015489842,True,False,False
82.0,26.53276921,4.872160564,295.9333467,2.6095280627548854,True,False,False
19.0,13.68520147,2.216926901,61.63307421,1.7658829729481655,False,False,False
33.0,16.58869133,2.016096817,121.0863531,2.3464170176433377,False,False,False
76.0,28.3134171,5.173771428,266.3278715,2.4325026067491904,False,True,False
67.0,13.8307792,2.90002924,236.3068542,2.8222210988125513,True,False,False
11.0,4.952002391,7.309016168,40.14105417,1.7256791257091744,False,False,False
55.0,10.29724464,1.36503372,188.667483,2.830198541686927,True,False,False
89.0,32.28081447,4.606427961,311.4335461,2.4739087145442853,True,False,False
66.0,30.51105176,2.625733254,232.9948515,2.350236105267048,False,True,False
22.0,1.551591041,0.486129113,80.97345703,3.368599705431116,False,False,False
88.0,26.71216178,5.834040145,308.0598456,2.5555334027999073,True,False,False
63.0,18.0716099,4.009603049,222.395167,2.6139162723656715,False,False,False
89.0,18.42630998,3.158669402,316.3148646,2.8603782029685565,False,False,False
98.0,32.98528869,3.891731352,351.0535774,2.602767893972478,False,True,False
47.0,7.903492524,1.551582154,173.5896069,3.0748273364280254,False,True,False
43.0,12.11627058,4.173004258,152.0483513,2.564516967283742,False,False,False
61.0,24.68551263,5.22238047,218.9860804,2.4088786235438557,False,False,False
51.0,30.89320729,7.389871572,175.9890313,1.9711353320601397,False,True,False
93.0,32.53845535,5.331902545,333.932421,2.5516276288318926,False,False,False
37.0,16.50000902,3.138409019,130.7588912,2.3086607240682855,False,False,False
21.0,7.771726602,2.075967643,73.39580202,2.3792962105067703,False,True,False
42.0,8.922966385,2.254832178,143.856228,2.705193368047622,False,False,True
88.0,20.72482281,4.321570987,314.8295426,2.7849587414999424,False,False,True
59.0,25.19640177,3.404124993,209.3645304,2.3899916831142813,False,False,False
35.0,7.868479803,0.06731754,121.8138666,2.837116675087433,True,False,False
72.0,22.66567386,5.289217664,257.1158759,2.5723190929406825,False,True,False
47.0,22.38166556,2.322283907,166.0603064,2.3159157568639257,True,False,False
80.0,32.20083678,5.583016234,282.61784,2.3994616644643774,False,True,False
26.0,4.545110873,2.852404636,93.01538817,2.7850990336372208,False,False,False
51.0,16.57349003,0.928129377,189.9203029,2.772493621962352,False,False,False
90.0,14.39599154,0.895646184,323.1347398,3.0689496980475326,False,False,True
78.0,28.11706363,4.28069051,278.7620332,2.5250697839966043,False,True,False
70.0,19.83350146,2.169126347,247.5921365,2.69114200758907,False,False,True
77.0,21.52322437,3.905081353,273.467668,2.6698446886307674,False,False,True
85.0,32.16505613,5.313501318,299.831784,2.448034907067695,True,False,False
50.0,29.05558455,6.136696879,177.3238903,2.0814548844754595,False,False,False
11.0,10.03259879,0.684486506,38.69555595,1.7818024574930968,False,False,True
73.0,23.16628697,4.273919017,257.6681116,2.565388123888854,True,False,False
26.0,13.89189629,2.39359741,90.67791735,2.1444213940914687,False,True,False
72.0,25.6542875,6.396459843,250.6669444,2.409083555869948,True,False,False
66.0,25.80615546,5.848905295,236.0313106,2.416990054331773,False,True,False
70.0,14.41461909,1.874666304,249.9984974,2.8972136721088577,True,False,False
79.0,28.54447728,4.952881046,277.361873,2.4654967647884503,False,False,True
76.0,27.79645954,3.915785408,270.3551046,2.5099755810541198,False,False,False
21.0,13.85032361,2.900443085,73.83086992,1.9557449128517626,True,False,False
49.0,10.81167265,3.056311578,174.5142338,2.7758840360953587,False,False,False
90.0,32.75641678,1.581845181,321.7478782,2.587681966319584,False,False,False
15.0,8.240898541,4.207676862,54.81334067,1.9969466489692271,False,False,True
27.0,11.58423742,2.547683061,95.49114899,2.3215825537275863,False,False,False
24.0,6.688832575,1.043337879,83.99009901,2.646843812078812,True,False,False
28.0,5.930538265,0.861035978,103.1628319,2.9651671171722325,False,False,False
75.0,22.71907633,3.566563314,265.7948897,2.62421100004126,False,True,False
58.0,15.69086872,3.143849286,204.4063412,2.6603382755180798,False,True,False
18.0,10.75229268,1.832885616,59.7933953,1.9549794583940654,False,False,True
25.0,5.717314068,0.126471551,91.03215459,2.9513937009704643,False,True,False
43.0,17.26923733,2.668721882,156.493122,2.4864664180303198,False,True,False
41.0,15.399307,1.168398986,150.2588494,2.610123971876554,True,False,False
61.0,11.51253111,2.793347914,220.165067,2.923610611195885,False,False,False
11.0,3.781891222,1.888196109,41.63749948,2.4977373335393476,False,False,True
46.0,15.73424826,3.670681166,160.4675811,2.4534478136170934,True,False,False
42.0,11.95627229,1.748785255,148.9220025,2.673401824954528,False,True,False
77.0,21.62079765,3.571579662,271.5474018,2.6572177782981603,False,False,True
78.0,15.73486797,0.509432226,281.9068631,2.991235146462098,False,False,False
32.0,7.801082015,1.758760771,113.3989396,2.728569984826795,False,False,True
75.0,25.26324859,2.504473175,267.235998,2.600388462547523,False,False,True
22.0,10.90658815,0.283125518,80.50988544,2.425748117183185,True,False,False
79.0,28.86285965,1.487848366,283.1115459,2.5890234369454257,False,False,True
49.0,7.870960618,4.867663371,176.1282464,2.8528048573188296,False,True,False
66.0,22.46543434,0.283374568,236.1719099,2.6611276568773303,True,False,False
47.0,9.721111207,0.881835115,167.9770283,2.916118688808204,False,False,False
96.0,38.09039458,4.942815974,345.7806832,2.487036599544682,False,False,False
42.0,16.05076847,1.614349914,147.5554217,2.473060067531333,False,False,False
33.0,12.52223274,0.056339938,119.0233823,2.6113889774668295,False,True,False
40.0,13.19401085,3.892134438,139.9381321,2.4513501725157854,False,True,False
69.0,21.85879116,3.273587772,246.7614496,2.6214300796355867,True,False,False
50.0,18.9396793,2.457398302,176.9729111,2.4787136538911025,False,True,False
17.0,10.32892552,0.22490442,63.35830561,2.2994373467487548,False,True,False
39.0,14.37870711,2.671230095,138.7518293,2.475503742181222,False,True,False
34.0,18.84526775,6.501071139,123.0024932,2.0726214203383457,False,True,False
23.0,15.98558312,6.713201271,82.14573955,1.7975475856679006,False,False,False
68.0,19.89609401,3.691370434,243.5681539,2.659404923792018,False,False,True
